day,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,play
D6631,0,1,1,0,0,1,0,1,0,0,3
D6632,0,1,1,0,1,1,0,1,1,1,3
D6633,0,1,1,0,1,1,1,1,1,0,3
D6634,1,1,1,0,0,1,1,1,0,0,3
D6635,1,0,1,0,1,0,0,0,0,1,3
D6636,1,1,1,1,0,0,1,1,0,1,3
D6637,0,1,1,0,1,1,0,0,0,0,3
D6638,0,0,1,1,1,0,1,0,0,1,3
D6639,1,1,1,0,1,1,0,1,1,1,3
D6640,1,0,1,1,1,0,0,1,1,1,3
D6641,0,1,1,0,1,1,1,1,0,1,3
D6642,0,0,0,1,0,0,0,1,1,0,3
D6643,1,1,1,0,0,1,1,1,1,0,3
D6644,1,0,1,1,0,0,0,1,0,0,3
D6645,1,0,1,1,0,0,0,1,0,1,3
D6646,1,1,1,0,1,0,1,0,0,1,3
D6647,0,1,1,0,0,0,0,1,0,1,3
D6648,1,1,1,1,1,0,0,0,1,0,3
D6649,1,1,1,1,1,0,1,1,1,0,3
D6650,1,1,1,0,0,1,0,1,0,1,3
D6651,0,1,1,0,0,1,0,1,0,0,3
D6652,0,1,1,1,1,0,1,1,1,1,3
D6653,0,1,1,0,1,1,0,0,1,0,3
D6654,0,1,1,0,0,1,0,1,0,0,3
D6655,1,1,1,0,1,0,1,0,0,1,3
D6656,1,1,1,0,0,0,1,1,1,0,3
D6657,0,1,1,0,0,1,1,1,0,0,3
D6658,1,0,1,1,1,0,1,0,0,1,3
D6659,1,1,1,0,0,0,1,1,1,1,3
D6660,1,1,1,0,1,0,0,1,0,1,3
D6661,0,1,0,1,0,0,0,1,0,0,3
D6662,0,1,1,0,0,1,1,1,0,0,3
D6663,0,1,1,0,1,1,0,1,0,0,3
D6664,0,1,1,1,0,1,1,1,0,1,3
D6665,1,1,1,0,1,0,1,1,1,0,3
D6666,1,0,1,1,0,0,0,1,0,0,3
D6667,1,1,1,0,1,0,1,1,0,1,3
D6668,0,1,1,0,0,1,1,1,1,1,3
D6669,0,1,1,0,0,1,1,1,1,0,3
D6670,1,1,1,1,0,0,0,0,1,0,3
D6671,0,1,1,0,1,1,0,0,0,0,3
D6672,1,1,1,0,0,0,0,1,0,1,3
D6673,1,1,0,0,0,0,0,1,0,0,3
D6674,0,1,1,0,0,1,0,1,0,0,3
D6675,1,1,1,1,1,0,1,0,1,1,3
D6676,1,1,1,1,0,0,0,1,1,0,3
D6677,1,0,0,1,0,0,0,1,0,1,3
D6678,1,1,0,0,1,0,0,1,1,0,3
D6679,1,1,1,0,1,0,0,0,0,0,3
D6680,0,1,1,0,0,1,1,1,1,0,3
D6681,1,1,1,1,0,0,1,1,1,0,3
D6682,0,1,1,0,0,0,0,1,1,0,3
D6683,1,1,0,0,0,1,0,1,0,0,3
D6684,1,1,1,1,0,0,0,1,1,0,3
D6685,1,1,1,0,1,0,1,1,1,0,3
D6686,1,1,1,1,0,0,0,1,1,0,3
D6687,1,1,1,0,0,1,1,1,0,0,3
D6688,1,1,1,0,0,0,1,1,1,0,3
D6689,1,0,1,1,1,0,1,0,0,1,3
D6690,1,1,1,0,1,1,0,1,0,0,3
D6691,1,1,1,0,0,0,1,1,1,0,3
D6692,1,0,1,1,0,0,0,1,1,1,3
D6693,1,1,0,0,1,0,0,1,0,1,3
D6694,1,1,1,0,1,1,0,1,0,0,3
D6695,0,1,0,0,0,0,0,1,1,0,3
D6696,1,1,0,0,0,0,0,1,0,1,3
D6697,1,0,1,1,0,0,1,1,0,1,3
D6698,1,1,1,0,0,0,1,1,1,0,3
D6699,0,1,0,0,1,1,0,1,0,0,3
D6700,1,0,1,1,1,0,1,0,1,1,3
D6701,1,0,1,1,0,0,0,1,1,1,3
D6702,1,1,1,1,1,0,1,1,0,0,3
D6703,0,1,1,0,0,1,0,1,0,0,3
D6704,1,1,0,1,1,0,1,1,1,1,3
D6705,1,1,1,0,1,0,1,1,1,1,3
D6706,1,0,1,1,1,0,1,0,0,1,3
D6707,1,1,1,0,1,0,0,1,1,1,3
D6708,1,1,1,0,0,1,1,1,1,0,3
D6709,0,1,1,0,1,0,1,1,0,0,3
D6710,0,1,0,0,0,1,0,1,0,1,3
D6711,0,1,1,0,0,1,0,1,0,0,3
D6712,1,1,1,1,1,0,0,0,0,0,3
D6713,1,1,1,0,1,0,0,1,0,0,3
D6714,1,0,0,1,0,0,1,1,1,1,3
D6715,1,1,1,0,0,0,0,1,0,1,3
D6716,1,1,1,0,1,0,0,1,0,0,3
D6717,1,1,1,0,1,1,1,1,0,0,3
D6718,1,1,1,0,0,0,0,1,0,1,3
D6719,0,0,1,1,1,0,1,1,0,1,3
D6720,1,1,1,1,0,0,0,1,0,0,3
D6721,1,1,1,0,0,0,0,1,0,1,3
D6722,1,0,1,1,0,0,1,1,0,1,3
D6723,0,1,1,0,0,1,1,1,1,1,3
D6724,1,1,1,0,0,0,0,1,0,1,3
D6725,1,1,1,0,1,0,1,1,1,1,3
D6726,1,1,0,1,1,0,1,1,0,0,3
D6727,1,1,1,0,0,0,1,1,1,0,3
D6728,0,1,1,0,0,1,0,1,0,1,3
D6729,1,0,1,1,0,0,0,1,0,1,3
D6730,1,1,0,0,0,1,0,1,0,1,3
D6731,0,1,1,0,0,1,0,1,0,0,3
D6732,1,0,1,1,0,0,0,1,1,1,3
D6733,1,1,1,1,0,0,0,1,1,0,3
D6734,1,1,1,0,1,0,1,0,1,1,3
D6735,1,1,1,0,0,0,0,1,1,1,3
D6736,1,0,0,1,0,0,1,1,0,1,3
D6737,1,1,1,0,0,1,1,1,1,0,3
D6738,1,1,1,1,1,0,0,0,1,1,3
D6739,0,1,0,0,0,1,1,1,1,0,3
D6740,0,1,0,0,1,0,0,1,1,1,3
D6741,0,0,1,1,0,0,0,1,0,0,3
D6742,1,1,1,1,1,0,0,0,0,1,3
D6743,0,1,1,0,0,1,1,1,0,1,3
D6744,1,1,1,0,1,0,0,0,0,1,3
D6745,1,0,1,1,0,0,0,1,0,1,3
D6746,1,1,1,0,1,0,1,1,1,0,3
D6747,0,1,1,0,0,1,0,1,1,0,3
D6748,1,1,0,0,0,0,1,1,0,1,3
D6749,1,1,0,0,0,0,1,1,0,1,3
D6750,0,0,1,1,1,0,0,0,0,0,3
D6751,0,1,1,1,1,0,1,1,0,1,3
D6752,1,1,1,0,1,0,0,0,0,1,3
D6753,1,1,1,0,1,0,0,1,1,1,3
D6754,1,1,1,1,0,0,1,1,0,1,3
D6755,1,0,1,1,1,0,0,0,0,0,3
D6756,0,1,1,0,1,1,0,1,0,0,3
D6757,1,1,1,0,0,0,1,1,0,0,3
D6758,1,0,1,1,1,0,0,0,0,1,3
D6759,1,1,0,1,1,0,0,0,1,1,3
D6760,1,0,1,1,1,0,0,1,0,1,3
D6761,0,1,1,0,0,1,0,1,0,0,3
D6762,1,1,1,0,0,1,1,1,1,1,3
D6763,1,1,1,0,0,0,1,1,0,0,3
D6764,1,1,1,1,0,0,1,1,0,0,3
D6765,1,1,1,0,0,1,1,1,1,1,3
D6766,1,0,0,1,1,0,0,1,0,1,3
D6767,1,1,1,1,1,0,1,1,0,0,3
D6768,1,1,1,0,0,0,1,1,0,1,3
D6769,1,1,1,0,0,1,1,1,1,0,3
D6770,1,1,1,1,1,0,1,0,0,0,3
D6771,1,1,1,0,0,0,0,1,0,1,3
D6772,1,1,1,0,1,0,0,1,1,0,3
D6773,1,1,1,0,1,0,0,1,1,0,3
D6774,1,1,1,0,1,0,1,0,0,0,3
D6775,1,0,1,1,1,0,1,1,0,0,3
D6776,1,1,1,0,0,1,0,1,0,1,3
D6777,0,1,1,0,0,1,0,1,1,1,3
D6778,0,1,1,0,0,1,1,1,0,1,3
D6779,1,1,1,0,1,0,0,1,0,1,3
D6780,1,1,1,0,0,0,1,1,1,0,3
D6781,1,0,1,1,1,0,0,1,0,1,3
D6782,0,1,1,0,0,1,0,1,0,0,3
D6783,1,1,1,0,0,0,1,1,1,0,3
D6784,1,0,1,1,1,0,0,0,0,0,3
D6785,1,1,1,0,1,0,1,0,0,1,3
D6786,1,1,0,0,0,0,1,1,0,0,3
D6787,0,1,1,0,0,1,0,1,1,0,3
D6788,1,0,1,1,0,0,0,1,0,1,3
D6789,0,1,1,0,0,1,1,1,1,1,3
D6790,0,1,1,0,0,0,1,1,0,0,3
D6791,1,1,1,1,1,0,1,1,0,1,3
D6792,0,1,1,0,1,1,0,1,1,1,3
D6793,0,1,1,0,0,1,1,1,1,1,3
D6794,1,1,0,0,1,0,0,0,0,1,3
D6795,0,0,1,1,0,0,1,1,0,1,3
D6796,0,1,1,0,0,1,0,1,0,0,3
D6797,1,0,1,0,1,1,0,1,0,1,3
D6798,1,1,1,1,0,0,1,1,0,1,3
D6799,1,0,0,1,0,0,0,1,0,1,3
D6800,1,0,1,1,0,0,0,1,1,1,3
D6801,1,1,0,0,0,1,1,1,0,0,3
D6802,1,0,0,1,0,0,0,1,1,1,3
D6803,1,1,1,0,0,0,1,1,0,1,3
D6804,0,1,1,0,0,0,0,1,1,1,3
D6805,1,1,1,0,1,0,0,1,0,0,3
D6806,0,0,1,1,1,1,1,0,0,1,3
D6807,1,0,0,1,0,0,1,1,1,1,3
D6808,1,0,1,1,1,0,0,0,1,1,3
D6809,1,1,1,1,0,0,1,1,1,0,3
D6810,1,1,0,0,0,0,1,1,0,1,3
D6811,0,1,1,0,0,0,1,1,0,0,3
D6812,1,0,1,1,1,0,1,1,1,1,3
D6813,0,1,1,1,0,0,0,1,0,0,3
D6814,1,0,1,1,1,0,0,1,0,1,3
D6815,0,1,1,0,0,0,1,1,0,1,3
D6816,0,1,1,1,0,0,0,1,0,0,3
D6817,1,0,1,1,0,0,0,1,1,1,3
D6818,1,0,0,1,0,0,0,1,0,0,3
D6819,0,1,0,0,0,1,0,1,0,0,3
D6820,1,1,1,0,1,1,0,1,1,1,3
D6821,1,0,1,1,1,0,0,1,1,1,3
D6822,1,0,1,1,0,0,0,1,1,1,3
D6823,1,1,1,1,0,0,1,1,0,0,3
D6824,1,0,1,1,1,0,0,1,0,1,3
D6825,1,1,1,0,0,0,0,1,0,1,3
D6826,0,1,0,0,0,1,1,1,0,1,3
D6827,1,0,1,1,0,0,0,1,1,1,3
D6828,0,1,1,0,0,1,0,1,0,1,3
D6829,0,0,1,1,1,0,1,1,1,1,3
D6830,1,0,0,1,0,1,0,1,1,1,3
D6831,0,1,1,0,1,1,0,1,1,0,3
D6832,1,0,0,1,0,0,0,1,0,1,3
D6833,0,1,0,0,0,1,0,1,0,1,3
D6834,1,1,1,1,1,0,1,1,1,1,3
D6835,1,0,1,1,1,0,0,0,0,1,3
D6836,1,1,1,0,0,0,1,1,1,0,3
D6837,1,1,1,0,0,0,1,1,0,1,3
D6838,1,0,1,1,1,0,0,1,0,1,3
D6839,0,1,1,0,0,1,0,1,0,0,3
D6840,1,1,1,0,1,0,1,0,0,0,3
D6841,0,1,0,0,0,0,0,1,1,0,3
D6842,1,1,1,0,1,0,0,0,1,1,3
D6843,1,1,1,1,0,0,0,1,0,1,3
D6844,1,0,1,0,0,0,0,1,0,0,3
D6845,1,0,1,1,0,0,0,1,1,0,3
D6846,1,1,1,0,1,1,1,1,0,0,3
D6847,1,1,1,0,1,0,0,0,1,0,3
D6848,1,1,1,1,0,0,0,1,0,0,3
D6849,1,0,1,1,0,0,0,1,0,1,3
D6850,1,1,1,1,0,0,0,1,0,1,3
D6851,0,0,1,1,0,1,1,1,0,1,3
D6852,0,1,0,0,0,1,0,1,1,0,3
D6853,0,1,1,0,1,1,0,1,1,1,3
D6854,1,1,1,0,0,1,0,1,0,1,3
D6855,0,1,0,0,0,1,1,1,1,0,3
D6856,0,1,1,0,0,1,1,1,0,1,3
D6857,1,1,1,0,0,0,1,1,0,1,3
D6858,1,0,1,1,1,0,0,0,0,1,3
D6859,1,1,1,0,0,1,0,1,0,1,3
D6860,1,1,1,1,0,0,1,1,1,0,3
D6861,1,1,1,0,1,0,0,1,1,0,3
D6862,1,1,0,0,0,0,0,1,0,0,3
D6863,1,1,1,0,0,1,1,1,1,1,3
D6864,1,1,1,0,1,1,0,0,0,1,3
D6865,1,1,1,0,0,0,1,1,0,0,3
D6866,1,1,1,1,0,0,1,1,1,0,3
D6867,1,1,0,0,0,0,0,1,0,0,3
D6868,1,1,0,0,1,0,0,0,0,1,3
D6869,1,1,1,1,0,0,1,1,1,1,3
D6870,0,0,1,1,1,0,1,1,0,0,3
D6871,0,1,1,0,0,0,0,1,0,1,3
D6872,1,0,1,1,0,0,1,1,0,1,3
D6873,1,1,0,0,0,0,1,1,1,0,3
D6874,1,1,1,0,1,0,1,0,1,0,3
D6875,0,1,1,0,0,1,1,1,0,0,3
D6876,1,1,1,1,0,0,1,1,1,0,3
D6877,0,1,1,0,0,1,0,1,1,1,3
D6878,1,1,1,0,1,0,0,1,0,1,3
D6879,0,1,0,1,1,0,1,0,0,0,3
D6880,1,0,1,1,0,0,1,1,1,1,3
D6881,1,1,1,0,1,0,0,0,1,0,3
D6882,1,1,1,1,1,0,0,1,1,0,3
D6883,1,1,1,0,0,0,0,1,0,1,3
D6884,1,0,1,1,0,0,1,1,1,1,3
D6885,1,1,1,0,1,1,0,0,1,1,3
D6886,0,1,1,0,0,1,0,1,0,0,3
D6887,1,1,1,0,0,0,0,1,0,1,3
D6888,1,0,1,1,0,0,0,1,0,1,3
D6889,1,0,1,1,0,0,0,0,0,0,3
D6890,0,1,1,0,1,1,1,0,1,0,3
D6891,1,1,1,0,0,0,0,1,0,1,3
D6892,1,0,0,1,0,1,0,1,1,1,3
D6893,0,1,1,0,0,1,1,1,0,1,3
D6894,1,1,1,0,1,0,0,1,0,1,3
D6895,1,1,1,1,0,0,1,1,0,0,3
D6896,0,1,1,0,0,1,1,1,1,0,3
D6897,0,1,1,0,0,0,1,1,1,0,3
D6898,0,1,0,0,0,1,0,1,0,0,3
D6899,1,1,1,0,0,0,1,1,0,0,3
D6900,1,1,1,1,1,0,0,0,1,0,3
D6901,1,1,1,0,0,0,1,1,0,0,3
D6902,1,1,1,1,1,0,1,0,1,0,3
D6903,1,1,1,1,0,0,1,1,0,0,3
D6904,1,1,1,0,0,0,1,1,0,0,3
D6905,1,1,0,0,0,0,1,1,0,0,3
D6906,1,1,0,0,1,1,1,1,1,1,3
D6907,0,1,0,0,0,0,0,1,0,0,3
D6908,1,1,1,0,0,0,1,1,1,0,3
D6909,1,1,1,0,1,1,1,0,1,0,3
D6910,0,1,1,0,0,0,0,1,0,0,3
D6911,1,1,1,0,0,0,1,1,0,0,3
D6912,0,1,1,0,1,1,1,1,0,1,3
D6913,1,1,1,0,0,0,0,1,0,0,3
D6914,1,1,1,0,0,0,0,1,1,1,3
D6915,1,1,0,0,0,0,1,1,0,0,3
D6916,1,0,1,1,1,0,0,0,1,1,3
D6917,1,1,1,0,0,1,0,1,0,1,3
D6918,1,1,0,0,0,0,0,1,0,0,3
D6919,1,0,0,1,1,0,0,0,1,1,3
D6920,1,0,1,1,1,0,0,0,1,1,3
D6921,1,1,1,0,0,1,0,1,1,1,3
D6922,1,1,1,0,0,0,1,1,0,0,3
D6923,1,0,1,1,0,0,0,1,0,1,3
D6924,1,1,1,0,0,0,1,1,0,1,3
D6925,1,1,1,0,1,0,1,1,1,0,3
D6926,0,1,1,0,0,1,0,1,1,0,3
D6927,0,0,1,1,1,0,0,1,1,1,3
D6928,1,1,0,0,1,1,1,1,0,0,3
D6929,0,1,1,1,1,0,0,0,1,0,3
D6930,1,1,1,0,1,0,1,1,0,0,3
D6931,0,1,0,0,1,1,0,1,0,0,3
D6932,1,1,1,0,0,1,0,1,1,0,3
D6933,0,0,1,0,1,0,0,1,0,1,3
D6934,1,1,1,0,1,0,0,1,0,1,3
D6935,0,1,1,0,0,1,1,1,0,0,3
D6936,1,0,1,1,0,0,0,0,1,0,3
D6937,0,1,1,0,0,0,0,1,1,1,3
D6938,1,0,1,1,1,0,0,1,1,1,3
D6939,1,1,1,0,0,0,0,1,1,0,3
D6940,1,1,1,0,0,0,0,1,1,1,3
D6941,1,0,1,1,1,0,0,0,1,1,3
D6942,0,1,1,0,0,1,1,1,0,1,3
D6943,1,0,1,1,1,0,1,1,1,1,3
D6944,0,1,1,0,1,1,1,1,0,0,3
D6945,1,1,0,0,1,0,0,1,1,0,3
D6946,1,1,0,0,0,0,0,1,0,0,3
D6947,1,1,1,0,0,0,0,1,1,1,3
D6948,1,1,1,0,1,1,1,1,1,1,3
D6949,1,1,0,0,0,1,0,1,1,1,3
D6950,1,1,1,0,0,1,0,1,0,0,3
D6951,1,1,1,0,1,0,0,1,1,0,3
D6952,0,1,1,0,0,0,0,1,1,0,3
D6953,1,0,1,1,1,0,1,0,0,1,3
D6954,1,1,1,1,1,0,1,1,1,1,3
D6955,1,1,1,0,0,0,0,1,1,0,3
D6956,0,1,1,0,1,1,1,1,0,1,3
D6957,1,1,1,0,0,0,0,1,1,0,3
D6958,1,1,1,1,1,0,1,1,0,1,3
D6959,1,1,0,0,0,1,0,1,0,0,3
D6960,1,1,1,0,1,1,1,0,1,0,3
D6961,1,1,1,0,0,0,0,1,0,1,3
D6962,1,1,1,0,1,0,0,1,1,0,3
D6963,1,1,1,0,0,0,1,1,0,1,3
D6964,1,1,1,0,0,0,0,1,0,1,3
D6965,0,0,1,1,1,0,1,0,1,0,3
D6966,1,0,1,1,0,0,0,1,1,1,3
D6967,1,0,1,1,0,0,1,1,0,0,3
D6968,1,1,1,0,1,1,0,1,0,1,3
D6969,1,1,1,0,0,0,0,1,1,1,3
D6970,1,1,1,0,0,0,1,1,1,0,3
D6971,1,1,1,0,1,1,0,1,0,1,3
D6972,1,1,1,0,0,1,1,1,0,1,3
D6973,1,0,0,1,0,0,0,1,0,1,3
D6974,0,1,1,0,1,1,1,1,0,1,3
D6975,1,1,1,0,0,1,1,1,0,1,3
D6976,1,0,1,1,1,0,1,0,0,1,3
D6977,1,0,1,1,1,0,1,1,0,1,3
D6978,1,1,1,0,1,0,0,1,1,0,3
D6979,1,1,1,0,0,0,1,1,0,0,3
D6980,1,0,1,1,0,0,1,0,1,1,3
D6981,1,0,1,0,1,1,1,0,1,1,3
D6982,1,1,1,0,0,1,1,1,0,1,3
D6983,1,0,1,1,1,0,1,0,1,1,3
D6984,0,1,1,0,0,1,0,1,1,1,3
D6985,1,1,1,1,0,0,0,1,1,0,3
D6986,1,0,1,1,0,0,0,1,1,0,3
D6987,1,1,1,0,0,0,0,1,0,0,3
D6988,1,0,1,1,0,0,0,1,1,1,3
D6989,1,1,1,1,1,0,1,0,0,1,3
D6990,0,1,1,0,1,1,1,1,0,1,3
D6991,1,1,1,0,1,0,0,1,0,0,3
D6992,1,1,1,0,0,0,0,1,1,1,3
D6993,1,1,1,0,1,0,0,0,1,1,3
D6994,1,1,0,0,0,0,1,1,1,1,3
D6995,1,1,1,0,0,1,1,1,0,0,3
D6996,0,1,0,0,1,1,1,1,0,0,3
D6997,1,1,0,0,0,1,0,1,0,0,3
D6998,0,1,1,0,1,0,1,1,1,0,3
D6999,0,1,1,0,0,1,1,0,1,0,3
D7000,1,0,1,1,1,0,0,0,0,1,3
D7001,1,1,1,0,1,1,0,1,1,0,3
D7002,1,1,0,1,0,0,1,0,0,0,3
D7003,1,1,1,0,0,0,1,1,1,1,3
D7004,1,0,1,1,0,0,1,1,1,1,3
D7005,0,1,1,0,0,1,0,1,0,1,3
D7006,1,1,1,0,1,0,1,1,0,0,3
D7007,1,1,1,1,1,0,0,0,1,1,3
D7008,1,1,1,1,1,0,0,1,1,1,3
D7009,0,1,1,0,1,0,1,1,0,0,3
D7010,1,0,1,1,0,0,0,1,1,1,3
D7011,1,1,1,1,1,0,0,1,0,1,3
D7012,1,1,1,0,0,1,0,1,0,0,3
D7013,0,1,1,0,0,1,1,1,1,0,3
D7014,1,1,1,0,0,0,0,1,0,0,3
D7015,1,0,1,1,1,0,1,0,1,1,3
D7016,1,1,1,1,0,0,1,1,1,1,3
D7017,0,1,0,1,0,0,0,1,1,1,3
D7018,0,1,1,0,0,0,1,1,1,1,3
D7019,1,1,1,0,0,1,0,1,1,1,3
D7020,1,1,0,1,0,0,0,0,0,0,3
D7021,1,1,0,0,0,0,1,1,0,0,3
D7022,1,1,1,0,1,0,0,1,0,1,3
D7023,1,1,1,0,0,0,1,1,1,1,3
D7024,1,1,0,1,0,0,1,1,1,1,3
D7025,1,1,0,1,1,0,1,0,1,0,3
D7026,1,1,1,0,1,0,0,0,0,1,3
D7027,1,1,1,0,0,0,1,1,1,1,3
D7028,0,1,0,0,1,1,1,1,1,0,3
D7029,0,1,0,0,0,1,1,1,0,0,3
D7030,1,1,1,0,1,0,0,0,1,1,3
D7031,1,1,1,1,1,0,1,0,1,0,3
D7032,1,1,0,1,1,0,1,0,1,0,3
D7033,1,1,1,0,0,0,1,1,0,1,3
D7034,1,1,1,1,1,0,0,0,0,0,3
D7035,1,1,1,0,0,1,0,1,0,0,3
D7036,1,1,1,0,0,0,1,1,1,0,3
D7037,1,1,0,0,0,0,0,1,1,0,3
D7038,1,1,1,0,1,0,1,0,1,1,3
D7039,1,1,1,0,1,1,1,1,0,0,3
D7040,0,1,1,0,0,1,0,1,0,1,3
D7041,0,0,0,0,1,1,0,1,1,1,3
D7042,1,1,0,0,0,1,1,1,1,1,3
D7043,1,1,1,0,0,0,1,1,1,0,3
D7044,1,1,1,1,1,0,1,1,1,1,3
D7045,1,1,0,0,1,1,1,1,0,1,3
D7046,0,1,1,0,0,1,1,1,0,0,3
D7047,1,1,1,0,0,0,0,1,1,1,3
D7048,1,0,1,1,0,0,1,1,0,1,3
D7049,1,0,1,1,0,0,1,1,1,0,3
D7050,0,0,1,1,1,0,0,0,0,1,3
D7051,1,1,1,0,1,0,1,1,0,1,3
D7052,0,1,1,0,1,1,1,1,0,0,3
D7053,1,1,0,0,1,0,1,1,1,0,3
D7054,1,0,0,1,1,0,0,0,1,1,3
D7055,0,1,1,1,0,0,1,1,0,1,3
D7056,1,1,0,0,0,1,0,1,1,0,3
D7057,1,0,1,1,0,0,0,1,1,1,3
D7058,0,1,1,0,0,1,1,1,0,1,3
D7059,0,1,1,0,0,0,0,1,0,0,3
D7060,0,0,1,1,1,0,0,1,0,1,3
D7061,1,1,1,0,1,0,1,1,0,1,3
D7062,0,1,0,0,0,0,1,1,1,1,3
D7063,0,1,1,0,0,0,1,1,0,0,3
D7064,1,1,1,0,1,0,1,1,1,0,3
D7065,1,1,1,1,0,0,1,1,0,1,3
D7066,1,0,1,1,0,0,1,1,1,0,3
D7067,0,1,0,0,0,1,0,1,1,0,3
D7068,1,1,0,0,1,1,0,1,1,0,3
D7069,1,1,1,0,0,0,1,1,0,1,3
D7070,0,1,1,0,0,0,1,1,1,0,3
D7071,1,1,1,0,0,0,1,1,0,0,3
D7072,1,1,1,1,0,0,1,1,0,0,3
D7073,1,1,1,0,1,0,0,1,0,1,3
D7074,0,1,1,0,0,1,0,1,0,0,3
D7075,1,1,1,1,0,0,0,1,0,0,3
D7076,1,1,0,0,0,1,1,1,0,1,3
D7077,1,1,1,1,1,0,1,0,0,0,3
D7078,0,1,0,0,1,1,1,1,1,1,3
D7079,1,0,0,0,0,1,1,1,0,0,3
D7080,1,1,1,0,1,0,0,1,0,0,3
D7081,1,1,1,0,0,0,1,1,1,0,3
D7082,1,1,1,1,0,0,1,1,1,0,3
D7083,1,1,0,1,0,0,1,1,0,1,3
D7084,1,1,1,0,1,0,0,1,1,0,3
D7085,1,1,1,0,0,0,1,1,0,1,3
D7086,1,1,1,0,0,0,0,1,1,1,3
D7087,1,1,0,0,0,0,0,1,0,0,3
D7088,1,1,0,1,0,0,1,1,1,0,3
D7089,0,1,1,0,1,1,0,1,0,0,3
D7090,1,0,1,1,1,0,0,1,0,1,3
D7091,1,0,0,1,1,0,0,0,1,0,3
D7092,1,1,1,0,1,0,1,1,0,0,3
D7093,0,1,1,0,0,1,0,1,0,1,3
D7094,1,1,1,0,0,1,0,1,1,1,3
D7095,1,0,1,1,0,0,1,1,1,0,3
D7096,1,1,1,0,0,0,1,1,0,1,3
D7097,1,0,1,1,0,0,1,0,1,1,3
D7098,1,1,1,1,1,0,1,0,1,1,3
D7099,0,1,1,0,0,0,1,1,0,0,3
D7100,1,1,1,0,1,0,1,1,0,1,3
D7101,1,0,0,1,0,0,1,1,1,0,3
D7102,1,1,1,0,0,0,0,1,0,0,3
D7103,1,1,1,0,0,0,0,1,1,1,3
D7104,1,0,1,1,1,0,0,1,1,0,3
D7105,0,1,1,0,1,1,1,1,0,0,3
D7106,0,1,1,0,0,1,1,1,0,0,3
D7107,1,1,1,0,1,0,1,1,0,1,3
D7108,1,0,1,1,1,0,0,1,1,1,3
D7109,1,1,0,0,0,0,0,1,1,0,3
D7110,1,1,0,1,0,0,1,1,0,1,3
D7111,1,1,1,1,1,0,0,1,0,1,3
D7112,1,1,1,0,0,0,1,1,0,1,3
D7113,0,1,1,0,0,1,1,1,0,0,3
D7114,1,1,0,1,1,0,0,1,1,1,3
D7115,0,1,1,0,0,0,1,1,0,0,3
D7116,1,1,1,0,1,0,1,0,0,1,3
D7117,0,1,1,0,0,1,1,1,1,0,3
D7118,0,1,1,0,0,1,1,1,1,0,3
D7119,1,0,1,1,0,0,0,1,1,1,3
D7120,1,1,1,0,0,0,0,1,0,1,3
D7121,0,1,1,0,0,1,1,1,1,0,3
D7122,1,1,1,0,1,0,0,0,1,0,3
D7123,0,1,0,0,0,1,1,1,1,0,3
D7124,1,1,1,0,0,0,1,1,0,0,3
D7125,0,1,1,0,1,1,0,1,1,0,3
D7126,1,0,1,0,0,1,0,1,0,1,3
D7127,1,1,1,0,0,0,1,1,1,1,3
D7128,0,1,1,0,1,1,1,1,0,1,3
D7129,0,1,1,0,0,1,0,1,0,0,3
D7130,1,0,0,1,0,0,1,1,1,0,3
D7131,1,1,0,0,1,1,0,1,0,1,3
D7132,0,1,1,0,0,0,0,1,0,0,3
D7133,1,0,1,1,1,0,0,1,1,1,3
D7134,0,1,0,0,0,0,1,1,0,0,3
D7135,1,0,1,1,1,0,0,0,1,0,3
D7136,1,0,1,1,1,0,0,0,1,1,3
D7137,1,0,1,1,0,0,0,1,0,1,3
D7138,1,0,0,1,0,0,0,1,0,1,3
D7139,1,1,0,1,0,0,0,1,0,0,3
D7140,1,1,0,0,1,0,0,1,1,0,3
D7141,1,0,1,0,1,0,0,0,0,1,3
D7142,0,1,1,0,1,1,1,1,0,1,3
D7143,1,1,1,0,0,1,1,1,1,0,3
D7144,1,0,1,1,0,0,1,1,0,1,3
D7145,1,1,1,0,1,1,1,1,0,0,3
D7146,1,1,1,0,1,1,1,0,0,0,3
D7147,0,1,1,0,0,1,0,1,1,0,3
D7148,1,1,0,0,0,0,0,1,1,0,3
D7149,1,1,1,1,0,0,0,1,0,0,3
D7150,0,1,1,0,1,1,1,1,0,0,3
D7151,1,1,1,0,1,0,0,1,1,0,3
D7152,1,1,1,0,0,0,0,1,0,1,3
D7153,1,1,0,0,0,0,1,1,1,0,3
D7154,1,1,1,0,1,0,0,0,0,0,3
D7155,1,1,1,1,1,0,1,1,1,1,3
D7156,0,1,1,1,0,0,0,1,0,0,3
D7157,1,1,1,1,0,0,0,1,0,0,3
D7158,1,0,1,1,1,0,0,0,1,1,3
D7159,1,1,0,0,1,0,1,1,0,0,3
D7160,1,1,1,0,1,1,1,1,0,0,3
D7161,0,1,1,0,0,1,0,1,0,0,3
D7162,1,1,1,0,0,0,1,1,0,0,3
D7163,1,0,1,1,1,0,1,0,0,1,3
D7164,1,1,1,1,0,0,1,1,0,0,3
D7165,1,0,1,1,0,0,0,0,0,1,3
D7166,1,1,1,0,0,0,0,1,0,0,3
D7167,1,1,0,0,1,1,0,1,0,0,3
